transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
,604476,,3004.452,09-01-2023 16:35,,Visa,Delhi,Digital,59,scam
802,811090,2045,4589.55,09-03-2023 12:59,1,Visa,Hyderabad,Digital,46,Malware
1183,292938,2033,17537.814,09/29/2023 23:42,0,MasterCard,Surat,Digital,51,scam
710,666282,2092,15415.524,11-11-2023 05:59,0,Rupay,Pune,Digital,28,phishing
587,894734,2047,7615.215,03-04-2024 04:31,1,MasterCard,Chennai,Digital,,Identity theft
834,345926,2066,4157.424,02/13/2024 14:39,1,,Ahmedabad,Digital,37,Malware
462,425962,2047,10525.152,03/13/2024 11:51,1,Rupay,Hyderabad,Digital,35,Identity theft
711,327407,2020,7857.57,02/22/2024 05:54,0,Visa,Delhi,POS,63,phishing
273,949851,2090,2271.24,,0,,Kolkata,POS,18,phishing
427,587969,2041,6812.1075,10-08-2023 02:26,0,Rupay,Chennai,Digital,,Payment card fraud
622,303611,2012,1462.62,10/24/2023 07:28,,Rupay,Pune,Digital,43,scam
482,645815,2010,3506.07,10-08-2023 06:56,0,Rupay,Jaipur,Digital,26,Identity theft
954,606293,2061,7089.456,01-10-2024 14:31,0,Visa,Surat,POS,41,scam
734,248727,2079,2894.952,10/23/2023 08:46,1,Rupay,Jaipur,Digital,46,Payment card fraud
126,887624,2061,7231.092,02/17/2024 20:24,0,Visa,Hyderabad,,55,
765,686350,2083,3763.826,10-12-2023 11:03,1,Visa,Chennai,Digital,39,scam
96,116505,2069,11360.745,11-03-2023 00:37,0,MasterCard,Delhi,Digital,21,Identity theft
363,812929,2024,2112.935,12/31/2023 18:44,0,MasterCard,Chennai,Digital,54,Identity theft
710,666282,2092,15415.524,11-11-2023 05:59,0,Rupay,Pune,Digital,28,phishing
1111,371410,,5993.625,02/16/2024 23:45,0,MasterCard,Chennai,POS,32,
233,310462,,5743.656,02/29/2024 20:09,0,Visa,Kolkata,Digital,60,Malware
722,111269,2057,5198.59,01/13/2024 21:36,0,Rupay,Hyderabad,Digital,66,Malware
,172610,2000,13862.343,02/21/2024 23:42,1,MasterCard,Hyderabad,Digital,69,Identity theft
303,660326,2098,3415.76,12/20/2023 20:52,0,Rupay,Kolkata,Digital,33,Payment card fraud
571,419285,2055,4802.67,11-10-2023 23:57,0,Visa,Ahmedabad,Digital,25,phishing
1108,162211,2012,7829.15,12/27/2023 11:27,0,Visa,Chennai,POS,62,Identity theft
656,810949,,2903.835,12/29/2023 14:39,1,MasterCard,Chennai,,24,phishing
1100,318838,2074,7144.81,11/30/2023 16:13,0,Rupay,Bangalore,Digital,51,phishing
606,621527,2009,8199.68,10/29/2023 21:34,0,MasterCard,Surat,Digital,32,Payment card fraud
621,679114,2095,2924.1,09/27/2023 17:52,,Visa,Hyderabad,Digital,50,scam
747,481813,2049,3650.44,12-01-2023 16:20,0,Rupay,Pune,Digital,18,scam
478,911045,2055,10882.86,10-01-2023 10:00,0,Visa,Kolkata,Digital,22,Identity theft
377,335219,2022,15790.824,12-10-2023 05:51,0,Rupay,Surat,POS,53,Identity theft
374,526115,2015,3963.564,10/15/2023 22:42,0,MasterCard,Chennai,,39,phishing
254,950908,2069,784.509,10/21/2023 09:12,1,Rupay,Hyderabad,,59,Payment card fraud
569,149447,2057,6974.2,,1,Rupay,Delhi,POS,28,Payment card fraud
1050,792636,2000,,03/21/2024 02:03,0,Rupay,Surat,Digital,54,phishing
720,670174,2002,15832.512,02/17/2024 04:07,1,Rupay,Mumbai,POS,33,
,859536,2004,,11-12-2023 20:09,0,Visa,Surat,Digital,50,scam
261,471951,2033,983.048,01-09-2024 22:02,0,MasterCard,Bangalore,Digital,35,phishing
339,415965,2011,10098,09-03-2023 21:58,0,,Ahmedabad,Digital,49,Malware
140,408619,2046,8701.88,12-02-2023 07:11,0,MasterCard,Pune,POS,27,Identity theft
299,840028,2010,8242.663,12-03-2023 10:05,0,MasterCard,Kolkata,Digital,33,
791,659216,2088,9552.85,03-06-2024 07:34,0,Visa,Chennai,Digital,58,
,219575,2074,529.02,12/15/2023 14:16,0,MasterCard,Pune,Digital,,Malware
417,762317,2085,2469.599,,1,Rupay,Pune,Digital,29,scam
632,527985,2069,11447.478,12-08-2023 05:31,0,Rupay,,POS,,phishing
23,115377,2089,4139.73,11/17/2023 06:42,,MasterCard,Surat,Digital,,phishing
1155,522188,2097,4887.216,01/24/2024 08:23,1,,Delhi,Digital,59,
202,845201,2084,5430.432,,1,MasterCard,Jaipur,Digital,47,Identity theft
1154,548742,2004,4954,11-07-2023 11:56,1,Rupay,Delhi,Digital,39,Payment card fraud
1058,413454,2064,5547.38,03/28/2024 08:46,0,Rupay,Ahmedabad,Digital,28,Malware
,857847,2000,5739.13,,0,Rupay,Chennai,POS,27,phishing
1088,686030,2063,5239.776,11-02-2023 21:00,0,Rupay,Kolkata,Digital,68,Identity theft
774,235593,2087,2128.842,01-07-2024 02:46,0,MasterCard,,,44,scam
400,105287,2030,7458.946,02-08-2024 20:17,,MasterCard,Surat,,,Malware
1060,744219,2089,2648.916,12/16/2023 02:41,0,Rupay,Chennai,Digital,29,scam
559,641636,2076,6308.556,10-01-2023 07:32,1,MasterCard,Surat,POS,25,Payment card fraud
789,521192,2010,3753.912,01/31/2024 08:24,0,MasterCard,Mumbai,Digital,,Payment card fraud
133,,2029,10240.362,03/23/2024 07:22,0,Rupay,Mumbai,Digital,27,phishing
410,311229,2089,,02-02-2024 13:39,,MasterCard,Surat,Digital,35,Malware
303,660326,2098,3415.76,12/20/2023 20:52,0,Rupay,Kolkata,Digital,33,Payment card fraud
26,491228,2089,3566.54,02-11-2024 12:43,0,Visa,Ahmedabad,POS,19,scam
147,917225,2003,9757.32,01/27/2024 21:04,0,Visa,Delhi,Digital,23,scam
1036,245855,2055,,03/15/2024 04:24,1,MasterCard,Surat,Digital,69,Payment card fraud
1144,602150,2025,1159.55,09-11-2023 21:25,0,Visa,Hyderabad,Digital,61,
54,146322,2089,,11-08-2023 03:14,0,MasterCard,Bangalore,POS,35,phishing
814,292494,2096,7148.304,03/26/2024 16:38,0,Visa,Chennai,POS,,Malware
661,671511,2089,5397.84,11/13/2023 13:08,0,Visa,Chennai,Digital,38,scam
324,437589,2039,8427.89,01-08-2024 10:45,0,Visa,Hyderabad,Digital,27,Identity theft
232,719379,2073,8864.04,01/23/2024 06:39,0,MasterCard,Delhi,Digital,66,Payment card fraud
396,213581,2017,6985.008,11-04-2023 15:26,0,Visa,Hyderabad,POS,65,Payment card fraud
941,516132,2007,15671.142,01-09-2024 02:47,1,Visa,Surat,Digital,57,scam
500,913519,2040,7325.82,01/27/2024 10:05,1,MasterCard,Mumbai,POS,42,Identity theft
726,259073,2060,8525.11,09/17/2023 17:04,1,Rupay,Jaipur,,41,Malware
569,149447,2057,6974.2,,1,Rupay,Delhi,POS,28,Payment card fraud
877,950951,2052,1448.5,03-10-2024 17:05,0,Visa,Ahmedabad,POS,66,Malware
465,689745,2078,,10/13/2023 17:38,1,Rupay,Kolkata,POS,42,Malware
950,319698,2036,7678.473,10-01-2023 05:03,1,Rupay,Surat,Digital,34,Identity theft
869,410862,2024,4719.915,09/25/2023 23:41,1,Rupay,Chennai,POS,66,scam
303,660326,2098,3415.76,12/20/2023 20:52,0,Rupay,Kolkata,Digital,33,Payment card fraud
833,860146,2060,5608.49,11-06-2023 20:25,0,,Bangalore,Digital,20,Identity theft
996,124298,2027,7462.807,01/26/2024 10:02,0,MasterCard,Pune,Digital,35,Payment card fraud
57,735230,2086,11895.6,09-11-2023 20:17,1,Rupay,Hyderabad,,33,phishing
468,229566,2048,14960.9295,01/14/2024 00:26,0,MasterCard,Jaipur,POS,,Payment card fraud
791,659216,2088,9552.85,03-06-2024 07:34,0,Visa,Chennai,Digital,58,
845,236955,2049,8793.268,,0,Visa,Kolkata,Digital,,Identity theft
,365443,2035,,02/18/2024 14:57,1,Rupay,Ahmedabad,,51,Payment card fraud
549,114299,2037,13645.11,01/20/2024 01:11,0,Rupay,Hyderabad,Digital,53,Identity theft
32,470802,2059,7361.332,03/15/2024 19:46,1,MasterCard,Hyderabad,Digital,46,Identity theft
769,202115,2047,5346.378,01/27/2024 23:47,1,Visa,Bangalore,Digital,,Identity theft
168,937752,,3152.57,03-05-2024 07:52,0,Visa,,Digital,20,scam
929,410898,2038,,10/27/2023 06:32,0,MasterCard,Chennai,Digital,38,phishing
123,335358,2050,4634.955,,,Visa,Hyderabad,Digital,,Payment card fraud
464,642359,2052,679.459,11-07-2023 19:03,1,MasterCard,Bangalore,Digital,65,Payment card fraud
878,834706,2054,4881.62,01-09-2024 19:44,1,Visa,Kolkata,Digital,35,
603,270090,2030,13191.102,09/21/2023 05:35,1,Rupay,Delhi,,43,
473,228371,2036,,,0,Rupay,Bangalore,Digital,54,Payment card fraud
1058,413454,2064,5547.38,03/28/2024 08:46,0,Rupay,Ahmedabad,Digital,28,Malware
1044,108402,2044,3971.275,02/22/2024 11:29,0,Visa,Mumbai,Digital,28,Malware
505,,2053,3820.68,11/22/2023 05:36,0,Rupay,Hyderabad,Digital,52,Payment card fraud
437,407674,2045,9990.468,01/25/2024 07:47,0,Visa,Hyderabad,Digital,67,Malware
341,632037,2043,5445.26,10/28/2023 10:59,,MasterCard,Kolkata,Digital,37,Payment card fraud
960,807455,2069,7705.785,10/24/2023 00:58,1,Rupay,Bangalore,POS,45,Payment card fraud
225,853825,2097,5502.2,09-06-2023 22:28,0,Visa,Surat,Digital,26,Malware
1104,199116,2018,10461.209,09/23/2023 19:32,1,Rupay,Pune,POS,20,Payment card fraud
483,653287,2061,9903.674,01/18/2024 09:56,1,Rupay,Pune,Digital,59,Payment card fraud
298,704385,2039,5845.11,01-04-2024 10:49,0,Visa,,Digital,57,Payment card fraud
1064,367188,2081,3166.383,,0,Visa,,Digital,45,scam
7,957795,2026,1224.773,,0,Visa,Surat,Digital,58,scam
9,401388,2035,3904.2,01-09-2024 00:43,0,Visa,Kolkata,Digital,37,Malware
88,843351,2042,6209.335,02-06-2024 21:48,0,Rupay,Chennai,Digital,43,phishing
939,243635,2098,7235.33,02-06-2024 22:39,,MasterCard,Chennai,Digital,52,Identity theft
915,995324,2059,6223.248,09-05-2023 02:10,0,Visa,Hyderabad,Digital,49,
862,586471,2013,1745.557,03/19/2024 08:28,0,Rupay,Hyderabad,Digital,,Payment card fraud
102,268680,2021,,03/13/2024 03:55,0,Rupay,Delhi,Digital,27,
,572961,2092,13121.229,03/31/2024 05:04,0,Visa,Chennai,POS,,phishing
1155,522188,2097,4887.216,01/24/2024 08:23,1,,Delhi,Digital,59,
447,210343,2024,12054.45,01/23/2024 00:15,1,Visa,Delhi,POS,35,Identity theft
638,712370,2097,1790.07,10/27/2023 16:25,1,MasterCard,Bangalore,Digital,25,Payment card fraud
658,557387,,6723.79,10-06-2023 20:19,1,Visa,Kolkata,,67,Identity theft
568,606762,2092,1945.98,11-04-2023 14:30,0,,Ahmedabad,Digital,22,scam
280,556350,2044,867.61,10/15/2023 16:42,1,Visa,,POS,64,Malware
860,678432,2040,13359.705,03/21/2024 03:45,0,Visa,Bangalore,Digital,57,scam
31,836156,2096,4692.82,10-08-2023 21:06,0,Rupay,Kolkata,Digital,66,Malware
1062,829668,2073,4538.358,09/27/2023 02:43,0,Rupay,Chennai,POS,56,Malware
52,202454,2045,6966.69,10/17/2023 14:50,1,MasterCard,Ahmedabad,POS,65,phishing
662,479072,2081,6945.84,02/13/2024 00:59,1,Rupay,Ahmedabad,POS,58,Payment card fraud
94,472319,2070,1011.93,02-02-2024 22:22,1,MasterCard,Delhi,Digital,68,Malware
296,516408,2020,17641.26,04-01-2024 03:05,0,,Mumbai,Digital,53,scam
562,943017,2076,5797.05,11/30/2023 06:33,0,,Hyderabad,Digital,26,scam
536,493765,2097,11369.52,03-08-2024 03:16,0,Rupay,Surat,POS,60,phishing
293,209579,2035,10655.106,03/25/2024 19:09,0,Visa,,POS,52,Payment card fraud
254,950908,2069,784.509,10/21/2023 09:12,1,Rupay,Hyderabad,,59,Payment card fraud
,309047,2025,4333.77,11/17/2023 14:01,1,Visa,Pune,Digital,61,Malware
70,826079,2073,1111.155,,1,MasterCard,Bangalore,POS,62,scam
364,515727,,5379.12,,0,Rupay,Kolkata,Digital,53,Payment card fraud
501,255660,2002,3527.59,03-01-2024 22:53,0,Rupay,Mumbai,Digital,68,phishing
1086,175489,2091,8689.868,12-06-2023 06:21,,Visa,Chennai,Digital,25,Malware
1068,492573,2046,,09-10-2023 17:37,0,Rupay,Mumbai,Digital,38,Malware
687,291122,2097,5429.95,09/13/2023 21:24,0,Rupay,Delhi,Digital,22,Identity theft
1134,964122,2010,11098.56,11-11-2023 01:35,1,MasterCard,Chennai,,55,scam
715,655409,2083,2148.444,11-07-2023 01:59,0,Rupay,Kolkata,Digital,32,phishing
525,895597,2067,5477.05,03-01-2024 11:51,0,Visa,Delhi,POS,51,Malware
786,221177,2094,9988.803,12/17/2023 07:43,0,Visa,Delhi,POS,48,scam
261,471951,2033,983.048,01-09-2024 22:02,0,MasterCard,Bangalore,Digital,35,phishing
984,213586,2075,7582.113,11-09-2023 21:51,0,MasterCard,Delhi,Digital,49,Malware
283,325373,2084,7703.77,12/15/2023 10:46,1,Rupay,Delhi,Digital,28,Payment card fraud
785,118680,2081,4139.66,03/23/2024 14:30,0,Visa,Surat,Digital,45,Malware
870,363200,2044,10181.025,01-04-2024 00:03,1,Rupay,Pune,POS,22,phishing
379,169048,2084,3714.68,11-10-2023 18:04,1,MasterCard,Delhi,POS,56,Identity theft
410,311229,2089,,02-02-2024 13:39,,MasterCard,Surat,Digital,35,Malware
153,266723,2031,5385.897,03/22/2024 21:44,0,Visa,Jaipur,Digital,63,phishing
913,200781,2091,,01-09-2024 07:57,0,Rupay,Surat,Digital,,Malware
208,571925,2081,13868.244,11-04-2023 00:50,0,MasterCard,Surat,Digital,37,phishing
234,813415,2058,6822.162,01/25/2024 05:24,0,MasterCard,Pune,Digital,45,Payment card fraud
213,524892,2019,4347.981,09/29/2023 02:46,,Visa,Pune,Digital,40,
1081,522432,2052,1595.745,11-12-2023 04:42,0,,Jaipur,POS,30,
788,850915,2031,7318.392,,0,,,Digital,40,phishing
878,834706,2054,4881.62,01-09-2024 19:44,1,Visa,Kolkata,Digital,35,
674,417229,2028,4436.355,,0,Rupay,Delhi,Digital,55,Identity theft
578,196099,2005,,11-06-2023 12:00,1,Visa,Bangalore,POS,44,Malware
633,592988,2082,,01/17/2024 02:38,1,MasterCard,Ahmedabad,Digital,59,scam
542,957863,2024,3639.03,12/13/2023 02:35,0,Rupay,,Digital,19,Malware
295,523952,2028,2963.58,03/17/2024 17:18,0,MasterCard,Mumbai,Digital,45,phishing
212,715145,2068,240.96,10-05-2023 11:12,1,Rupay,Ahmedabad,Digital,24,Identity theft
70,826079,2073,1111.155,,1,MasterCard,Bangalore,POS,62,scam
,387389,2054,7657.32,11-08-2023 09:17,1,Visa,Pune,Digital,52,phishing
,213262,2065,3071.76,02-05-2024 16:44,1,Visa,Hyderabad,Digital,58,phishing
916,,2023,2738.96,09-11-2023 22:17,1,Visa,Delhi,,34,scam
55,367959,2035,7190.1,01/25/2024 08:11,0,MasterCard,Surat,Digital,40,phishing
1129,601567,,6794.24,02/15/2024 19:58,0,,,Digital,44,phishing
838,312348,2072,7634.33,09/25/2023 17:31,,Visa,Surat,Digital,57,phishing
1016,713636,2000,5281.14,,0,Rupay,Ahmedabad,POS,56,Malware
738,505308,,8088.7785,09/20/2023 00:08,0,MasterCard,Ahmedabad,POS,65,phishing
202,845201,2084,5430.432,,1,MasterCard,Jaipur,Digital,47,Identity theft
570,232985,2066,7942.95,11/22/2023 16:24,0,MasterCard,Kolkata,Digital,32,scam
496,361711,2073,3031.605,10-10-2023 23:03,1,Rupay,Hyderabad,Digital,19,phishing
506,157921,2046,9364.993,10/13/2023 12:31,0,Rupay,Kolkata,Digital,40,phishing
1196,460104,2001,8235.777,10-05-2023 15:05,,MasterCard,Surat,POS,,
431,978640,2012,6488.141,09-10-2023 12:07,1,Visa,Jaipur,Digital,,phishing
879,684947,2031,356.389,12/31/2023 16:21,0,MasterCard,Pune,Digital,24,Identity theft
1008,534652,2019,13970.418,10-05-2023 04:02,0,MasterCard,Jaipur,POS,47,Payment card fraud
632,527985,2069,11447.478,12-08-2023 05:31,0,Rupay,,POS,,phishing
1037,507826,2042,10878.96,02/16/2024 08:33,0,Visa,Kolkata,Digital,21,phishing
444,587570,2055,10480.404,03/18/2024 14:34,,Visa,Hyderabad,,32,Identity theft
884,677661,2017,429.612,,1,Rupay,Hyderabad,Digital,,Payment card fraud
1113,565356,2087,9052.182,01/17/2024 23:27,0,Visa,Surat,Digital,46,phishing
254,950908,2069,784.509,10/21/2023 09:12,1,Rupay,Hyderabad,,59,Payment card fraud
826,307174,2089,199.776,,0,,Hyderabad,POS,47,Payment card fraud
374,526115,2015,3963.564,10/15/2023 22:42,0,MasterCard,Chennai,,39,phishing
696,317980,2028,13400.586,12-07-2023 02:56,1,Visa,Pune,Digital,46,Payment card fraud
894,204778,2034,,11-06-2023 06:00,0,MasterCard,Surat,Digital,38,Identity theft
3,975001,2067,7509.832,03-07-2024 18:27,0,MasterCard,Hyderabad,POS,24,Malware
1058,413454,2064,5547.38,03/28/2024 08:46,0,Rupay,Ahmedabad,Digital,28,Malware
1078,397902,2030,2756.49,01-01-2024 09:11,0,Visa,Hyderabad,Digital,49,
422,877296,2015,6443.52,01-01-2024 06:35,0,Visa,,POS,,phishing
703,129883,2021,2083.444,02-12-2024 17:46,1,MasterCard,Delhi,Digital,62,Payment card fraud
202,845201,2084,5430.432,,1,MasterCard,Jaipur,Digital,47,Identity theft
582,,2039,4874.342,11/13/2023 11:48,0,MasterCard,Bangalore,POS,46,Payment card fraud
379,169048,2084,3714.68,11-10-2023 18:04,1,MasterCard,Delhi,POS,56,Identity theft
457,459434,2067,1631.14,,0,MasterCard,Ahmedabad,Digital,67,phishing
343,466853,2048,5108.19,09/25/2023 12:58,1,Visa,Ahmedabad,Digital,53,
269,874415,2026,3000.53,02/23/2024 13:19,0,Rupay,,Digital,41,scam
393,629505,2093,8704.224,02/13/2024 02:39,1,Visa,Hyderabad,Digital,54,Malware
961,985889,,5443.504,01/14/2024 20:04,0,Visa,Kolkata,Digital,55,Identity theft
795,499306,2010,614.68,12-12-2023 06:25,0,Visa,Chennai,Digital,56,phishing
1077,790232,2018,88.01,09/15/2023 21:22,0,MasterCard,Mumbai,Digital,61,Identity theft
914,212496,2019,,11/15/2023 15:04,1,Visa,Hyderabad,Digital,50,scam
28,207435,2061,7816.23,02/19/2024 22:21,0,MasterCard,,Digital,37,phishing
377,335219,2022,15790.824,12-10-2023 05:51,0,Rupay,Surat,POS,53,Identity theft
93,370479,2024,8072.235,11/19/2023 23:33,0,Visa,Surat,POS,46,phishing
615,516545,2077,12436.62,10/18/2023 04:42,0,Visa,Chennai,POS,67,phishing
246,451009,2003,432.34,03/26/2024 18:17,0,,Bangalore,POS,,phishing
1167,309988,2042,10737.474,12/24/2023 07:54,0,Visa,Delhi,POS,59,Identity theft
853,890035,2079,6633.759,10/27/2023 19:38,0,Rupay,Hyderabad,Digital,63,phishing
413,,2038,1517.15,12-04-2023 17:47,1,Rupay,Delhi,POS,29,scam
400,105287,2030,7458.946,02-08-2024 20:17,,MasterCard,Surat,,,Malware
346,605826,2073,6904.41,11/28/2023 09:15,1,Visa,Delhi,Digital,30,phishing
,474567,2024,7927.47,11/22/2023 00:52,0,Rupay,Chennai,POS,53,scam
731,,2011,6331.51,12/25/2023 18:05,0,Rupay,Jaipur,Digital,68,phishing
834,345926,2066,4157.424,02/13/2024 14:39,1,,Ahmedabad,Digital,37,Malware
,869948,2013,669.62,11/30/2023 17:50,0,MasterCard,Kolkata,Digital,54,Identity theft
488,267128,2051,16868.484,12/27/2023 02:07,1,MasterCard,Delhi,Digital,67,Payment card fraud
923,428165,2099,6909.133,11-11-2023 11:26,0,MasterCard,Chennai,POS,37,phishing
651,865155,2067,9386.13,10/30/2023 17:45,0,Visa,Surat,Digital,31,scam
240,759403,2008,14183.442,03/19/2024 23:24,1,MasterCard,Surat,Digital,59,Malware
618,890457,2011,8561.448,12-06-2023 12:52,1,Visa,Hyderabad,Digital,33,scam
1054,,2004,2457.22,10/17/2023 16:25,0,Rupay,Ahmedabad,POS,27,Payment card fraud
916,,2023,2738.96,09-11-2023 22:17,1,Visa,Delhi,,34,scam
677,621787,2005,14505.876,01-04-2024 04:53,1,Visa,Delhi,Digital,23,phishing
407,438760,2036,3375.67,12/21/2023 12:15,0,Visa,Jaipur,Digital,58,Malware
313,131702,,2417.796,02/23/2024 08:29,,Rupay,Chennai,Digital,,Malware
991,789120,2075,2823.66,01-11-2024 13:07,0,MasterCard,Jaipur,POS,62,
187,899885,2015,1257.78,10-12-2023 19:11,0,MasterCard,Jaipur,POS,24,phishing
534,376870,2066,1857.713,03/20/2024 17:45,0,Rupay,Kolkata,Digital,,phishing
291,547137,2050,8788.7415,02-06-2024 01:17,1,Visa,Delhi,Digital,41,phishing
614,839721,2001,4967.41,10/19/2023 11:38,0,Rupay,Kolkata,Digital,35,scam
413,,2038,1517.15,12-04-2023 17:47,1,Rupay,Delhi,POS,29,scam
396,213581,2017,6985.008,11-04-2023 15:26,0,Visa,Hyderabad,POS,65,Payment card fraud
879,684947,2031,356.389,12/31/2023 16:21,0,MasterCard,Pune,Digital,24,Identity theft
60,430546,2062,7982.887,,0,Visa,Jaipur,,51,scam
515,334207,2081,1294.755,09-03-2023 01:56,0,MasterCard,Kolkata,Digital,49,phishing
540,108263,2078,,12/16/2023 19:24,1,MasterCard,Chennai,Digital,66,scam
1154,548742,2004,4954,11-07-2023 11:56,1,Rupay,Delhi,Digital,39,Payment card fraud
62,108281,2054,4166.85,03/18/2024 23:20,0,MasterCard,Pune,Digital,19,scam
967,189785,2064,12634.1325,12/31/2023 00:24,,Rupay,Chennai,POS,18,Payment card fraud
236,938522,2095,5545.8,,0,MasterCard,Mumbai,POS,25,Malware
397,308078,2058,6764.124,02-03-2024 17:43,0,Visa,Mumbai,POS,,scam
159,730031,2086,1657.062,03-07-2024 10:28,0,,Jaipur,Digital,,Malware
1001,587540,2048,8349.74,02/16/2024 21:48,0,MasterCard,Kolkata,Digital,26,scam
494,684511,2062,,03/13/2024 06:39,0,Visa,,Digital,26,scam
1151,713822,2025,266.541,02-02-2024 21:30,0,,Delhi,POS,38,Identity theft
171,638836,2086,1982.448,10/21/2023 23:18,0,Rupay,Pune,Digital,48,Identity theft
132,253438,2092,2337.148,02/23/2024 11:13,0,Visa,Hyderabad,Digital,61,Payment card fraud
612,938489,2081,4619.69,11/17/2023 14:13,0,Visa,Jaipur,POS,50,scam
844,146818,2071,6737.805,03/22/2024 00:27,,Visa,Bangalore,POS,33,Payment card fraud
998,847758,2046,3577.752,10/31/2023 19:16,0,Visa,,Digital,35,Payment card fraud
931,674862,2057,2053.06,12/17/2023 17:00,0,MasterCard,Kolkata,Digital,44,phishing
470,767774,2067,3307.08,,1,Rupay,Chennai,POS,50,phishing
1196,460104,2001,8235.777,10-05-2023 15:05,,MasterCard,Surat,POS,,
1109,824903,2022,6459.28,12/17/2023 13:42,,MasterCard,Delhi,Digital,19,Malware
,668386,2036,843.964,02/13/2024 10:14,1,Rupay,Jaipur,Digital,19,Payment card fraud
119,784722,2095,4360.032,02/14/2024 15:03,0,Rupay,Mumbai,POS,52,scam
386,251508,2047,8365.68,02/20/2024 16:02,0,Visa,Delhi,POS,,phishing
322,954928,2072,8318.937,11/25/2023 07:57,1,MasterCard,Jaipur,POS,,Payment card fraud
1121,568012,2070,4194.22,02/20/2024 17:17,1,Rupay,Kolkata,POS,,Identity theft
,218152,2031,,01/21/2024 21:38,0,MasterCard,Mumbai,Digital,59,scam
625,,2016,8250.902,11-01-2023 19:28,0,MasterCard,Ahmedabad,Digital,66,Malware
943,588141,2093,,10/24/2023 03:55,1,,,Digital,52,Payment card fraud
1009,767632,2077,7386.432,02-10-2024 20:13,0,MasterCard,Jaipur,Digital,45,Identity theft
625,,2016,8250.902,11-01-2023 19:28,0,MasterCard,Ahmedabad,Digital,66,Malware
712,368948,2046,683.23,11/26/2023 12:35,,Rupay,,Digital,46,Identity theft
1018,770833,,8091.94,12/29/2023 06:46,,MasterCard,Jaipur,Digital,47,Payment card fraud
881,274960,,10606.167,09/24/2023 21:27,0,MasterCard,Delhi,Digital,43,scam
141,552276,2065,5546.808,03/27/2024 23:25,0,Rupay,Jaipur,POS,67,Identity theft
562,943017,2076,5797.05,11/30/2023 06:33,0,,Hyderabad,Digital,26,scam
1104,199116,2018,10461.209,09/23/2023 19:32,1,Rupay,Pune,POS,20,Payment card fraud
439,532087,2061,5204.88,09/14/2023 18:09,1,Visa,Hyderabad,POS,42,scam
1094,,2088,4963.45,12/26/2023 19:34,0,Visa,Kolkata,Digital,25,Payment card fraud
978,908910,2066,5412.924,,0,Visa,Kolkata,Digital,63,Identity theft
672,314754,2075,2836.37,12-07-2023 22:10,0,MasterCard,Chennai,POS,51,Identity theft
211,975096,2046,7259.055,09-07-2023 03:04,1,,Ahmedabad,,39,
674,417229,2028,4436.355,,0,Rupay,Delhi,Digital,55,Identity theft
